Smiles,IC50,pIC50
COC1CCN(C(=O)c2cc3cc(Nc4nccc(-c5cn(C)cn5)n4)cc(Cl)c3[nH]2)CC1,12.1,7.91721462968355
CC1CN(C(=O)c2cc3cc(Nc4nccc(-c5cn(C)cn5)n4)cc(Cl)c3[nH]2)CC(C)N1C,13.1,7.882728704344236
CCNc1nc(-c2ccc(N3CCOCC3)nc2)cc2ncn(C)c(=O)c12,100.0,7.0
Cn1cnc2cc(-c3cnc(N4CCOCC4)nc3)nc(NC3CC3)c2c1=O,1347.0,5.870632404277014
CC(C)Nc1nc(-c2ccc(N3CCCC3)c(S(C)(=O)=O)c2)cc2ncn(C)c(=O)c12,213.0,6.671620396561262
CC(C)Nc1nc(-c2ccc(S(C)(=O)=O)c(NCCN3CCOCC3)c2)cc2ncn(C)c(=O)c12,1677.0,5.775466937393914
CC(C)Nc1nc(-c2ccc(CC(=O)N3CCOCC3)cc2)cc2ncn(C)c(=O)c12,136.0,6.866461091629782
CCNc1nc(-c2ccc(C3(O)CCC3)cc2)cc2ncn(C)c(=O)c12,271.0,6.567030709125595
COC(=O)NCCNc1nc(-c2ccc(C(C)(C)O)cc2)cc2ncn(C)c(=O)c12,102.0,6.991399828238082
CC(C)Nc1nc(-c2ccc3c(c2)NC(=O)C(C)(C)O3)cc2ncn(C)c(=O)c12,1110.0,5.954677021213342
COCCNc1nc(-c2ccc3c(c2)OCCO3)cc2ncn(C)c(=O)c12,384.0,6.4156687756324695
CN1CCN(C(=O)c2cc3cc(Nc4nccc(-c5cc(OCC(CO)c6ccccc6)ccn5)n4)ccc3[nH]2)CC1,110.7,6.955852379121277
COC(COc1ccnc(-c2ccnc(Nc3ccc4[nH]c(C(=O)N5CCN(C)CC5)cc4c3)n2)c1)c1ccccc1,216.1,6.665345233116759
O=C(c1cc2cc(Nc3nccc(-c4ccccn4)n3)ccc2[nH]1)N1CCCC(CN2CCCC2)C1,48.4,7.315154638355588
O=C(c1cc2cc(Nc3nccc(-c4ccccn4)n3)ccc2[nH]1)N1CCC(N2CCCCC2=O)CC1,45.0,7.346787486224656
C[C@@H]1CN(CCc2ccc(-c3cc4ncn(C)c(=O)c4c(NC4CC4)n3)cc2)CCO1,403.0,6.394694953858891
CN1C(=O)C(=O)c2cc(-c3cc4ncn(C)c(=O)c4c(NCCCO)n3)ccc21,633.0,6.198596289982645
Cn1cnc2cc(-c3ccc(N4CCOCC4)cc3)nc(N[C@H]3CC[C@@H](CO)C3)c2c1=O,149.0,6.826813731587726
COc1ccnc(-c2ccnc(Nc3ccc4sc(C(=O)N5CCN(C)CC5)cc4c3)n2)c1,21.3,7.671620396561262
C[C@@H](Oc1nc(-c2cnn(C)c2)cc2nscc12)[C@H]1CNC(=O)C1,40.0,7.3979400086720375
C[C@@H](Oc1nc(-c2cnn(C(F)F)c2)cc2ncsc12)[C@H]1CNC(=O)O1,38.0,7.42021640338319
C[S+]([O-])c1ccccc1-c1cc(Nc2nccc(C(F)(F)F)n2)cc(-c2cnc([C@@]3(O)CC[C@H](C(=O)O)C(C)(C)C3)s2)c1,15.32,7.814741234703415
Nc1cncc(-c2cn3ccnc3c(Nc3ccc(N4CCO[C@@H](CO)C4)cc3)n2)n1,13.3,7.876148359032914
Nc1cncc(-c2cn3ccnc3c(Nc3ccc(N4CCN(CC(CO)CO)CC4)cc3)n2)n1,14.5,7.838631997765025
CN(C)C(=O)c1cc2ccc(Nc3nccc(-c4cc(OCCO)ccn4)n3)cc2n1C,16.9,7.772113295386326
Cc1nn(-c2ccnc(Nc3ccc4c(c3)c(C)c(C)n4C)n2)cc1CN1CC(O)C1,1.7,8.769551078621726
Cc1nn(-c2ccnc(Nc3ccc4c(cnn4C4CC4)c3)n2)cc1CN1CC(O)C1,8.0,8.096910013008056
Cc1nn(-c2nc(Nc3ccc4c(c3)c(C#N)nn4C)ncc2F)cc1CN1CC(O)C1,5994.0,5.222283261390374
Cc1nn(-c2ccnc(Nc3ccc4[nH]cc(C(=O)C5CC5)c4c3)n2)cc1CN1C[C@H](O)CO1,13.53,7.8687022034023775
O=C(c1cn(CCF)c2ccc(Nc3nccc(-n4cc(CN5C[C@H](O)CO5)cn4)n3)cc12)C1CC1,3.52,8.453457336521868
CC(=O)OCC1CN(c2cc(Nc3nccc(C(F)(F)F)n3)cc(-c3ccccc3)c2)CCO1,255.8,6.592099459857365
Cc1ncc(-c2cn3ccnc3c(Nc3ccc(N4CCN(C5COC5)CC4)c(OCCO)c3)n2)nc1N,8.7,8.060480747381382
C[C@@H](O)CNc1ccc(-c2cc3ncn(C)c(=O)c3c(NCCCO)n2)cc1S(C)(=O)=O,255.0,6.5934598195660445
CNc1ccc(-c2cc3ncn(C)c(=O)c3c(NC(C)C)n2)cc1,927.0,6.032920265855503
COC(=O)N[C@@H](C)CNc1nc(-c2ccc(C(C)(C)O)cc2)cc2ncn(C)c(=O)c12,646.0,6.189767482004916
COCCCNc1nc(-c2ccc(C(C)(C)O)nc2)cc2ncn(C)c(=O)c12,299.0,6.52432881167557
C[C@H](Nc1nc(-c2ccc(N3CCOCC3)cc2)cc2c1C(=O)N(C)CN2)c1ccccc1,3752.0,5.425737170292973
COCC(C)Nc1nc(-c2ccc(N3CCOCC3)cc2)cc2c1C(=O)N(C)CN2,897.0,6.047207556955908
Cc1cc(Nc2cc(C(F)(F)F)ccn2)nc(-c2ccc(NC3CCN(C(=O)c4cnc5ccccn45)CC3)nc2)c1,7.0,8.154901959985743
Cc1cc(Nc2cc(C(F)(F)F)ccn2)nc(-c2ccc(NC3CCN(C(=O)Cc4cccc(Oc5ccccc5)c4)CC3)nc2)c1,57.0,7.2441251443275085
Cc1cc(Nc2cc(C(F)(F)F)ccn2)nc(-c2ccc(NC3CCN(C(=O)Cc4ccccc4C(F)(F)F)CC3)nc2)c1,39.0,7.4089353929735005
Cc1cc(Nc2cc(C(F)(F)F)ccn2)nc(-c2ccc(NC3CCN(C(=O)c4ccc(-c5ccccc5)cc4)CC3)nc2)c1,44.0,7.356547323513812
Cc1cc(Nc2cc(C(F)(F)F)ccn2)nc(-c2ccc(NC3CCN(C(=O)c4ccncc4)CC3)nc2)c1,4.0,8.397940008672037
Cc1cc(Nc2cc(C(F)(F)F)ccn2)nc(-c2ccc(NC3CCN(C(=O)c4ccc(O)cc4)CC3)nc2)c1,6.0,8.221848749616356
COC(=O)[C@H]1CC[C@H](C(C)(O)c2ccc(-c3cc(C)cc(Nc4cc(C(F)F)ccn4)n3)cn2)CC1,9.0,8.045757490560675
Cc1cc(Nc2cc(C(F)F)ccn2)nc(-c2ccc(C(C)(O)C3CCC(C(=O)OCC(C)C)CC3)nc2)c1,74.0,7.130768280269024
Cc1nnc(-c2nn(C)c3ccc(Nc4nccc(-c5cc(CN(C)C)n(C)n5)n4)cc23)o1,0.13,9.886056647693163
COc1ccc(-c2cc3ncc(-c4ccccc4)cc3c(NCCCN)n2)cc1,3600.0,5.443697499232712
CNC(=O)c1nn(C)c2ccc(Nc3nccc(-n4cc(CN(C)C)cn4)n3)cc12,0.21,9.67778070526608
CNC(=O)c1nn(C)c2ccc(Nc3nccc(-c4cc(CN(C)C)n(C)n4)n3)cc12,0.95,9.022276394711152
CC1(C)CCN(c2cccc(Nc3cc(-c4ccccc4)nn4ccnc34)n2)C1,1047.83,5.97970917159914
NC(=O)c1nnc(N[C@@H]2CCCC[C@@H]2N)nc1Nc1ccc2cnn(C(F)F)c2c1,0.36,9.443697499232712
CCNc1nc(-c2ccc(N[C@H](C)CO)c(S(C)(=O)=O)c2)cc2ncn(C)c(=O)c12,137.0,6.863279432843593
C[C@@H](O)CNc1ccc(-c2cc3ncn(C)c(=O)c3c(NC3CC3)n2)cc1S(C)(=O)=O,168.0,6.774690718274137
Cc1cc(Nc2cc(OC3CCCCC3)ccn2)nc(-c2cnc(C3(O)CCCc4cc(C(=O)O)ccc43)s2)c1,1.02,8.991399828238082
Cc1cc(Nc2cc(C(C)(C)C)ccn2)nc(-c2cnc(C3(O)CCCc4cc(C(=O)O)ccc43)s2)c1,0.56,9.2518119729938
CCCOc1ccnc(Nc2cc(C)cc(-c3cnc([C@]4(O)CCCc5cc(C(=O)O)ccc54)s3)n2)c1,2.39,8.621602099051863
CC(C)(C)n1cc2cc(Nc3nc(N[C@@H]4CCOC[C@@H]4N)nnc3C(N)=O)cc(Cl)c2n1,0.41,9.387216143280265
Cc1cnc(Nc2ccc3c(c2)c(C(=O)C2CC2)cn3C)nc1-n1cc(CN2C[C@H](O)CO2)c(C)n1,271.2,6.566710314804975
CN(CC1CCOCC1)C(=O)c1cc2cc(Nc3nccc(-c4cn(C)cn4)n3)cc(Cl)c2[nH]1,1.4,8.853871964321762
CN1CCc2ccc(NC(=O)c3cc4cc(Nc5nccc(-c6cn(C)cn6)n5)cc(Cl)c4[nH]3)cc2CC1,8.5,8.070581074285707
Cc1cc(Nc2nccc(-c3cn(C)cn3)n2)cc2cc(C(=O)N3Cc4cnn(C)c4C3)[nH]c12,8.9,8.050609993355087
Cc1cc(Nc2cc(C(F)(F)F)ccn2)nc(-c2ccc(NC3CCN(C(=O)c4cnc5ccccc5c4)CC3)nc2)c1,4.0,8.397940008672037
Cc1cc(Nc2cc(C(F)(F)F)ccn2)nc(-c2ccc(NC3CCN(C(=O)Cc4ccc(O)c(F)c4)CC3)nc2)c1,4.0,8.397940008672037
CC(=O)OCCOC(=O)C1CCC(C(C)(O)c2ccc(-c3cc(C)cc(Nc4cc(C(F)F)ccn4)n3)cn2)CC1,15.0,7.823908740944319
Cc1cc(Nc2cc(C(F)(F)F)ccn2)nc(-c2ccc(NC3CCN(C(=O)Cc4ccc(-c5cn[nH]c5)cc4)CC3)nc2)c1,9.0,8.045757490560675
Cc1cc(Nc2cc(C(F)(F)F)ccn2)nc(-c2ccc(NC3CCN(C(=O)c4cccc(-c5cn[nH]c5)c4)CC3)nc2)c1,12.0,7.920818753952375
Cc1cc(Nc2cc(C(F)(F)F)ccn2)nc(-c2ccc(NC3CCN(C(=O)c4ccc(C(N)=O)cc4)CC3)nc2)c1,3.0,8.522878745280337
COc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(Oc3ccnc(Nc4ccc5[nH]ncc5c4)n3)c3ccccc23)cc1,24.0,7.619788758288394
COc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(Oc3ccnc(Nc4ccc5c(cnn5CCN5CCOCC5)c4)n3)c3ccccc23)cc1,21.0,7.6777807052660805
CC(C)c1cc(NC(=O)Nc2ccc(Oc3cc(Nc4ccc5[nH]ncc5c4)ncn3)c3ccccc23)n(-c2ccc(=O)n(CCO)c2)n1,12.0,7.920818753952375
CC(C)(C)c1cc(NC(=O)Nc2ccc(Oc3ccnc(Nc4ccc5[nH]ncc5c4)n3)c3ccccc23)n(-c2ccc(=O)n(CCN3CCOCC3)c2)n1,10.0,8.0
Cc1cc(Nc2nccc(Oc3ccc(NC(=O)Nc4cc(C(C)(C)C)nn4-c4ccc(=O)n(CCN5CCOCC5)c4)c4ccccc34)n2)cc2cn[nH]c12,3.0,8.522878745280337
Cc1cc(Nc2cc(C(F)(F)F)ccn2)nc(-c2ccc(NC3CCN(C(=O)c4cccc5c4C(=O)c4ccccc4-5)CC3)nc2)c1,29.0,7.5376020021010435
Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(Oc3ccnc(Nc4ccc5c(c4)CC(=O)N5)n3)c3ccccc23)cc1,32.0,7.494850021680094
Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(Oc3ccnc(Nc4ccc5c(c4)OCO5)n3)c3ccccc23)cc1,671.0,6.1732774798310075
COc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(Oc3ccnc(Nc4ccc5[nH]ccc5c4)n3)c3ccccc23)cc1,26.0,7.585026652029182
CC(C)Nc1nc(-c2ccc(N3CCO[C@H](C)C3)cc2)cc2ncn(C)c(=O)c12,581.0,6.235823867609669
COC(=O)Cn1cc(-c2cc3ncn(C)c(=O)c3c(NC(C)C)n2)cn1,124.0,6.906578314837765
Cc1cc(Nc2cc(C(F)(F)F)ccn2)nc(-c2ccc(NC3CCN(C(=O)c4cccc(N(C)C)c4)CC3)nc2)c1,4.0,8.397940008672037
Cc1cc(Nc2cc(C(F)(F)F)ccn2)nc(-c2ccc(NC3CCN(C(=O)c4cccc5c4-c4ccccc4C5)CC3)nc2)c1,141.0,6.85078088734462
COc1cc(-c2cc(O[C@H](C)[C@H]3CNC(=O)C3)c3cccnc3c2)ccn1,3.1,8.508638306165727
COc1cc(-c2cc3ncccc3c(NCc3n[nH]c(=O)o3)n2)cc(OC)c1OC,5.0,8.301029995663981
CCOc1cc(-c2cc3ncccc3c(O[C@H](C)[C@H]3CNC(=O)C3)n2)cc(OCC)c1OCC,0.7,9.154901959985743
COc1cc2ncccc2cc1NC(=O)c1csc2cnc(NCCN)nc12,17.0,7.769551078621726
Cc1cc(Nc2cc(C(F)F)ccn2)nc(-c2ccc(C(C)(O)C3CCC(C(=O)OCOC(=O)C(C)(C)C)CC3)nc2)c1,71.0,7.1487416512809245
Cc1cc(Nc2nccc(Oc3ccc(NC(=O)Nc4cc(C(C)(C)C)nn4-c4ccc(OCCN5CCOCC5)nc4)c4ccccc34)n2)cc2cn[nH]c12,1.0,9.0
Cc1cc(Nc2cc(C(F)(F)F)ccn2)nc(-c2ccc(NC3CCN(C(=O)c4ccccc4N4CCN(C)CC4)CC3)nc2)c1,4.0,8.397940008672037
Cc1cc(Nc2cc(C(F)(F)F)ccn2)nc(-c2ccc(NC3CCN(C(=O)c4nn(-c5ccccc5)nc4C)CC3)nc2)c1,137.0,6.863279432843593
CC(=O)Nc1cccc(C(=O)N2CCC(Nc3ccc(-c4cc(C)cc(Nc5cc(C(F)(F)F)ccn5)n4)cn3)CC2)c1,4.0,8.397940008672037
Cc1cc(Nc2cc(C(F)(F)F)ccn2)nc(-c2ccc(NC3CCN(C(=O)c4cccnc4)CC3)nc2)c1,2.0,8.698970004336019
Cc1cc(Nc2cc(C(F)(F)F)ccn2)nc(-c2ccc(NC3CCN(C(=O)Cc4ccc(O)c(Cl)c4)CC3)nc2)c1,9.0,8.045757490560675
Cc1cc(Nc2cc(C(F)(F)F)ccn2)nc(-c2ccc(NC3CCN(C(=O)c4ccccc4C#N)CC3)nc2)c1,6.0,8.221848749616356
COc1cc(-c2cc3ncccc3c(NCc3ccc(=O)[nH]c3)n2)ccc1OC1CCOCC1,6.3,8.200659450546418
COc1ccc(-c2cc3ncccc3c(OC[C@H]3CNC(=O)N3)n2)cc1OC,27.3,7.5638373529592435
COc1cccc(-c2cc3ncccc3c(OC[C@H]3CNC(=O)C3)n2)c1OC,7938.0,5.100288905428855
COCC[C@@H](Oc1nc(-c2ccc(OC)c(OC)c2)cc2ncccc12)[C@H]1CNC(=O)C1,0.2,9.698970004336019
COc1ccc(-c2cc3ncccc3c(OCCC3CNC(=O)C3)n2)cc1OC,8.1,8.09151498112135
Cc1nnc(-c2nc(C)n3ccc(Nc4nccc(-c5cc(CN(C)C)n(C)n5)n4)cc23)o1,0.19,9.721246399047171
COc1ccc(-c2cc3ncccc3c(OC[C@H]3CNC(=O)C3)n2)cc1Cl,7.2,8.142667503568731
CC[C@@H](Oc1nc(-c2cc(OC)c(OCCN3CCOCC3)c(OC)c2)cc2ncccc12)[C@H]1CNC(=O)C1,0.7,9.154901959985743
CC[C@@H](Oc1nc(-c2cc(OC)c(OC)c(OC)c2)cc2ncccc12)[C@H]1CNC(=O)C1,0.3,9.522878745280337
CC[C@H]1NC(=O)C[C@@H]1CNc1nc(-c2cc(OC)c(OC)c(OC)c2)cc2ncccc12,1525.0,5.816730156317195
CN1CCN(c2ccc(-c3cc4ncn(C)c(=O)c4c(N4CC[C@H](N)C4)n3)cc2)CC1,139.0,6.856985199745905
Cn1cnc2cc(-c3ccc(N4CCOCC4)cc3)nc(N[C@H]3CC[C@@H](C(N)=O)CC3)c2c1=O,51.1,7.291579099865287
Cn1cnc2cc(-c3ccc(N4CCOCC4)cc3)nc(NC[C@H]3CC[C@H](O)C3)c2c1=O,162.0,6.790484985457369
COCCNc1nc(-c2ccc(CN)cc2)cc2ncn(C)c(=O)c12,909.0,6.041436116778033
CCN1CCC(c2ccc(-c3cc4ncn(C)c(=O)c4c(N[C@@H]4CCOC4)n3)cc2C)CC1,78.8,7.103473782510445
CCc1c(C(=O)O)cccc1-c1cc(C)cc(Nc2nccc(C(F)(F)F)n2)c1,560.0,6.251811972993799
Cc1cc(Nc2nccc(C)n2)cc(-c2cccc(C(=O)O)c2)c1,16.0,7.795880017344075
Cc1cc(Nc2nccc(C(F)(F)F)n2)cc(-c2ccc(OCc3ccccc3)c(C(=O)O)c2)c1,11.5,7.939302159646388
COCCOc1c(C(=O)O)cccc1-c1cc(C)cc(Nc2nccc(C(F)(F)F)n2)c1,27.1,7.567030709125595
COCCCOc1ccc(-c2cc(C)cc(Nc3nccc(C(F)(F)F)n3)c2)cc1C(=O)O,15.0,7.823908740944319
COc1ccc(CCOc2ccc(-c3cc(C)cc(Nc4nccc(C(F)(F)F)n4)c3)cc2C(=O)O)cc1OC,25.0,7.6020599913279625
Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(Oc3cc(Nc4ccc5[nH]ncc5c4)ncn3)c3ccccc23)cc1,57.0,7.2441251443275085
COc1cccc(C(=O)N2CCC(Nc3ccc(-c4cc(C)cc(Nc5cc(C(F)(F)F)ccn5)n4)cn3)CC2)c1,6.0,8.221848749616356
Cc1cc(Nc2cc(C(F)(F)F)ccn2)nc(-c2ccc(NC3CCN(C(=O)c4ccc(Oc5ccccc5)cc4)CC3)nc2)c1,23.0,7.638272163982407
Cc1cc(Nc2cc(C(F)(F)F)ccn2)nc(-c2ccc(N3CC[C@H](N)C3)nc2)c1,1.0,9.0
CN1CCN(C(=O)c2cc3cc(Nc4nccc(-c5cc(OC6CCOc7ccccc76)ccn5)n4)ccc3[nH]2)CC1,30.1,7.521433504406157
CN1CCN(C(=O)c2cc3cc(Nc4nccc(-c5cc(OCCO)ccn5)n4)ccc3n2C)CC1,42.0,7.376750709602099
CN1CCN(C(=O)c2cc3cc(Nc4nccc(-c5cc(C(C)(C)C#N)ccn5)n4)ccc3n2C)CC1,3.2,8.494850021680094
Cc1cc(Nc2cc(C(F)F)ccn2)nc(-c2ccc(C(C)(O)[C@H]3CC[C@H](C(=O)O)CC3)nc2)c1Br,1.0,9.0
CC(=O)OCOC(=O)[C@H]1CC[C@H](C(C)(O)c2ccc(-c3cc(C)cc(Nc4cc(C(F)F)ccn4)n3)cn2)CC1,11.0,7.958607314841775
Cc1cc(Nc2cc(C(F)(F)F)ccn2)nc(-c2ccc(C3CCN(C(=O)c4ccc5cc[nH]c5c4)CC3)nc2)c1,61.0,7.214670164989233
COc1cc(Nc2nccc(C(F)(F)F)n2)cc(-c2cnc([C@]3(O)CC[C@@H](C(=O)O)CC3)s2)c1,1.286,8.890759031411797
Cc1cc(Nc2nccc(C(F)(F)F)n2)cc(-c2cccc(S(=O)(=O)N3CCC(O)CC3)c2)c1,242.1,6.616005210558267
O=C1Cc2cc(N3CCC(CO)CC3)c(NC(=O)c3cnn4cccnc34)cc2N1,478.0,6.320572103387881
O=C(Nc1cc2ccccc2cc1OC1CCC(O)CC1)c1cnn2cccnc12,628.0,6.2020403562628035
Cc1cc(Nc2cc(C(F)(F)F)ccn2)nc(-c2ccc(N3CCC(NC(=O)OC(C)(C)C)C3)nc2)c1,248.0,6.605548319173784
Cc1cc(Nc2cc(C(F)(F)F)ccn2)nc(-c2ccc(NC3CCN(C(=O)OC(C)(C)C)CC3)nc2)c1,91.0,7.040958607678906
Cc1cc(Nc2cc(C(F)(F)F)ccn2)nc(-c2ccc(N3CC(C4CCCC(C(=O)O)C4)C3)nc2)c1,2.0,8.698970004336019
CCCCOC(=O)C1CCC(C(C)(O)c2ccc(-c3cc(C)cc(Nc4cc(C(F)(F)F)ccn4)n3)cn2)CC1,19.0,7.721246399047171
CC(C)c1cc(NC(=O)Nc2ccc(Oc3ccnc(Nc4ccc5c(c4)NC(=O)C5)n3)c3ccccc23)n(-c2ccc(OCCN3CCOCC3)cc2)n1,7.0,8.154901959985743
CC(C)(C)c1cc(NC(=O)Nc2ccc(Oc3cc(Nc4ccc5[nH]ncc5c4)ncn3)c3ccccc23)n(-c2ccc(OCCN3CCOCC3)cc2)n1,14.0,7.853871964321762
Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(Oc3ccnc(Nc4cccc5[nH]ncc45)n3)c3ccccc23)cc1,182.0,6.739928612014925
Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(Oc3ccnc(Nc4ccc5[nH]nnc5c4)n3)c3ccccc23)cc1,75.0,7.1249387366083
CC1CCCN1c1cccc(Nc2cc(-c3ccc(C(=O)NCCc4ccncc4)cc3)nn3ccnc23)n1,87.58,7.057595059143893
OCC1CCCN1c1cccc(Nc2cc(-c3ccccc3)nn3ccnc23)n1,270.0,6.568636235841013
CC1(C)CCN(c2cccc(Nc3cc(-c4cccc(C(=O)O)c4)nn4ccnc34)n2)CC1,1383.6,5.858989446657676
CC(=O)N1CCc2ccc(-c3cc(Nc4cccc(N5CCCC5C)n4)c4nccn4n3)cc2C1,56.6,7.247183568811728
CC1CCCN1c1cccc(Nc2cc(-c3ccc(F)cc3)nn3ccnc23)n1,488.26,6.311348853210932
CC1CCCN1c1cccc(Nc2cc(-c3cccc(C#N)c3)nn3ccnc23)n1,613.95,6.211866996299049
CC1CCCN1c1cccc(Nc2cc(-c3ccc(OCCN4CCCC4)cc3)nn3ccnc23)n1,47.5,7.323306390375134
CC1CCCN1c1cccc(Nc2cc(-c3ccc(C(C)(C)C)cc3)nn3ccnc23)n1,609.65,6.214919421862661
FC(F)(F)c1ccnc(Nc2cc(-c3ccccc3)cc(N3CCOC(c4ccccc4)C3)c2)n1,1879.0,5.726073219899474
FC(F)(F)c1ccnc(Nc2cc(-c3ccccc3)cc(N3CCOC(C(F)(F)F)C3)c2)n1,433.5,6.363010898187771
FC(F)(F)c1ccnc(Nc2cc(CN3CCOCC3)cc(-c3ccccc3)c2)n1,171.9,6.764724123312948
CS(=O)(=O)N1CCN(c2cc(Nc3nccc(C(F)(F)F)n3)cc(-c3ccccc3)c2)CC1,79.3,7.100726812682396
O[C@H](c1ccc(-c2cc(Nc3nccc(C(F)(F)F)n3)cc(N3CCOCC3)c2)cc1)C(F)F,36.8,7.434152181326482
CC1(C)C[C@@](O)(c2ncc(-c3cc(Nc4nccc(C(F)(F)F)n4)cc(-c4cccc(F)c4F)c3)s2)CC[C@@H]1C(=O)O,12.9,7.889410289700751
O=C(O)Cc1ccc(-c2cccc(Nc3nccc(C(F)(F)F)n3)c2)cc1,40.7,7.39040559077478
O=C(O)c1cccc(-c2cccc(Nc3nccc(C(F)(F)F)n3)c2)c1,21.6,7.665546248849069
Cc1cc(Nc2nccc(C(F)(F)F)n2)cc(-c2ccc(C(C)(O)[C@H]3CC[C@H](C(=O)O)CC3)cc2)c1,1.3,8.886056647693163
O=C(O)CCc1cccc(-c2cccc(Nc3nccc(C(F)(F)F)n3)c2)c1,35.0,7.455931955649724
COC(=O)c1cc2c(cc1F)C(O)(c1ncc(-c3cc(C)cc(Nc4cc(C(F)(F)F)ccn4)n3)s1)CCC2,12.87,7.890421453095613
CNC(=O)c1ccc(NC(=O)c2cccc(-c3cc(Nc4ccc(OC)c(OC)n4)c4nccn4n3)c2)cc1,103.0,6.987162775294828
COc1cncc(-c2cc(O[C@H](C)[C@H]3CNC(=O)C3)c3cccnc3c2)c1,15.9,7.798602875679548
Cc1ccc2cc(-c3cc(OCc4ncccc4C(N)=O)c4cccnc4c3)ccc2n1,15.1,7.82102305270683
C[C@@H](Oc1cc(-c2cn(C)nc2C(F)(F)F)cc2ncccc12)[C@H]1CNC(=O)C1,46.5,7.332547047110046
COc1ccc(-c2cc(OC[C@H]3CNC(=O)O3)c3cccnc3c2)cc1OC,2.0,8.698970004336019
CNC(=O)c1cc2cc(Nc3nccc(-c4ccccn4)n3)cc(Cl)c2[nH]1,1.8,8.744727494896694
Clc1cc(Nc2nccc(-c3ccccn3)n2)cc2[nH]ccc12,54.0,7.267606240177032
Cn1cnc2nc(-c3ccc(N4CCOCC4)cc3)nc(Nc3nc(CO)cs3)c2c1=O,187.0,6.728158393463501
Cn1cnc2cc(-c3ccc(N4CCOCC4)cc3)nc(-c3cc(CO)co3)c2c1=O,572.0,6.242603971206976
Cn1cnc2cc(-c3ccc(N4CCOCC4)cc3)nc(NCc3cnn[nH]3)c2c1=O,37.2,7.429457060118103
Cn1cnc2cc(-c3ccc(F)c(S(C)(=O)=O)c3)nc(NC3CC3)c2c1=O,533.0,6.273272790973428
CC(C)Nc1nc(-c2ccc(N[C@H]3CCNC3)c(S(C)(=O)=O)c2)cc2ncn(C)c(=O)c12,34.0,7.468521082957745
Cn1cnc2cc(-c3ccc(S(C)(=O)=O)cc3)nc(NC3CCC3)c2c1=O,391.0,6.407823242604133
CC(C)Nc1nc(-c2ccc(S(=O)(=O)NCCO)cc2)cc2ncn(C)c(=O)c12,544.0,6.2644011003018205
CC(C)Nc1nc(-c2ccc(CCN3CCCC3)cc2)cc2ncn(C)c(=O)c12,101.0,6.995678626217358
Cn1cnc2cc(-c3ccc(C(C)(C)O)nc3)nc(N3CC(O)C3)c2c1=O,1119.0,5.95116991347165
CCN1CCN(c2ccc(-c3cc4ncn(C)c(=O)c4c(NCCCO)n3)cc2)CC1,50.0,7.301029995663981
CCN1CCC(c2ccc(-c3cc4ncn(C)c(=O)c4c(NCCCO)n3)cc2)CC1,72.0,7.142667503568731
CCN1CCN(c2ccc(-c3cc4ncn(C)c(=O)c4c(N4CC[C@H](CO)C4)n3)cc2F)CC1,179.0,6.747146969020107
Cn1cnc2cc(-c3ccc(N4CCOCC4)cc3)nc(N[C@@H]3CC[C@H](O)C3)c2c1=O,64.0,7.1938200260161125
CN1CCN(c2ccc(-c3cc4ncn(C)c(=O)c4c(N4CCC[C@@H](CO)C4)n3)cc2)CC1,91.1,7.040481623027001
Cc1nc2ccc(-c3cc(OCc4ncccc4C(N)=O)c4cccnc4c3)cc2s1,11.7,7.931814138253839
COCc1ccnc(-c2ccnc(Nc3ccc4cc(C(=O)N(C)C)n(C)c4c3)n2)c1,35.1,7.454692883534176
c1ccc(-c2ccnc(Nc3ccc4nc(-c5cccs5)oc4c3)n2)nc1,921.9,6.03531618502396
COc1ccc(Cn2cc(-c3ccnc(Nc4cc(C)cc(-c5cnc(C6(O)CCC(C(=O)OC(C)(C)C)CC6)s5)c4)n3)nn2)cc1,5912.0,5.22826557461323
Cc1cc(Nc2nccc(C)n2)cc(-c2cnc([C@@]3(O)CC[C@H](C(=O)NCC#N)C(C)(C)C3)s2)c1,2.0,8.698970004336019
Cc1cc(Nc2nccc(C(F)(F)F)n2)cc(-c2cnc(CNCCS(N)(=O)=O)s2)c1,5.0,8.301029995663981
Cn1cnc2cc(-c3ccc(CCN4CCNC(=O)C4)cc3)nc(NC3CC3)c2c1=O,225.0,6.647817481888637
CC(C)Nc1nc(-c2ccc(N3CCN(C)CC3)cc2)cc2ncn(C)c(=O)c12,51.0,7.292429823902063
COc1ccnc(-c2ccnc(Nc3ccc4[nH]c(C(=O)N(C)C)cc4c3)n2)c1,51.9,7.284832642151542
CN1CCN(C(=O)c2cc3cc(Nc4nccc(-c5cc(OCCN6CCCCC6=O)ccn5)n4)ccc3[nH]2)CC1,221.3,6.655018586072742
